source,country,country_name,title,company,location,salary_min,salary_max,description,url,posted,skills,query,fetched_at
adzuna,in,India,Power Electronics Engineer,True Blue HR Consultants,India,,,"Job Title: Power Electronics Engineer- (Automative Lights assembling) Location: Pune Experience: 5 Years Budget: 10 to 12 LPA Education: Master’s degree in electrical engineering (preferred) Job Summary: We are looking for an experienced Power Electronics Engineer (Automative Lights assembling) to design and develop high-voltage power converters for automotive and industrial applications. The role involves end-to-end hardware development, simulation, and testing of systems like DC/DC converters…",https://www.adzuna.in/land/ad/5689759472?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=9D7E5C0C1D56908500284B62D363DF8CD5B378BF,2026-04-04T16:44:08Z,"['electrical engineering', 'LV', 'power electronics', 'converter']",power engineer,2026-04-04T14:47:38.737103
adzuna,in,India,Power Electronics Engineer,V-Guard,"Kochi, Ernakulam",,,"Job Description Hardware Development Lead end-to-end development of electronic hardware for next-generation products. Design analog and digital circuits, develop schematics, and create high-quality PCB layouts. Evaluate and integrate sensors, actuators, wireless modules, embedded processors, and power systems. Build proof-of-concepts (POCs) and engineering prototypes. Conduct hardware testing, validation, debugging, and iterative improvements. Firmware Development Develop efficient, reliable fi…",https://www.adzuna.in/land/ad/5681942966?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=8040AFA02FAFBEEAC397A046DAC92633446C8BC9,2026-03-29T09:54:14Z,"['power systems', 'power electronics']",power engineer,2026-04-04T14:47:38.737333
adzuna,in,India,Power System Engineer,IMR Soft LLC,"Hyderabad, Telangana",,,"Job Title: Manager (Power Projects) Location: IDA - Nacharam Department: Power Automation Projects Qualifications: M.Tech. / B.Tech. / Diploma (ECE/EEE) Experience: 6 years, Job Description: • Hands-on experience in the execution of SCADA/DMS systems for automation of Electrical and Distribution System, including planning, Designing, Supply and commissioning/data validation. • Project planning, Design, Supply and Coordination for installation/commissioning. • Preparing and submitting tenders, i…",https://www.adzuna.in/land/ad/5680961815?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=7D219D4AF46DDFF0CA9E30A30AD58B71ECB7706C,2026-03-28T09:46:43Z,"['SCADA', 'distribution']",power engineer,2026-04-04T14:47:38.737509
adzuna,in,India,High-Power RF Engineer,He3lumina Pvt. Ltd.,"Jodhpur, Rajasthan",,,"Role Summary You will design, build, and operate the odd-parity rotating magnetic field (RMFo) system that is the primary plasma heating, current drive, and formation method for our PFRC-class device. This is not a communications RF role. The RMFo system operates in the ion-cyclotron range of frequencies, drives tens to hundreds of kilowatts into a compact plasma load whose impedance changes on microsecond timescales, and must maintain precise phase and amplitude control across multiple antenna…",https://www.adzuna.in/land/ad/5674957844?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=44139386F0F522706822123A2DFCA38CACE8A102,2026-03-22T10:47:48Z,['AI'],power engineer,2026-04-04T14:47:38.737680
adzuna,in,India,Senior Power Systems Engineer,Bosch Global Software Technologies,"Bangalore, Karnataka",,,"Job Description Roles & Responsibilities : Perform Core/system level electrical design for customer’s grid-scale battery energy storage (BESS) products. This role will be focused on developing hardware designs that are safe, flexible, maintainable, and cost competitive. Responsibilities will include: • Develop requirements and electrical design for multi-MW energy storage systems integrating battery, power conversion, transformer to medium voltage, controls hardware, communication, auxiliary po…",https://www.adzuna.in/land/ad/5680320501?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=CB5430C0AF6D2D1ED716FFF90D5223DA5D7E8513,2026-03-27T17:47:48Z,"['power systems', 'transformer', 'grid', 'BESS', 'energy storage', 'AI']",power engineer,2026-04-04T14:47:38.737853
adzuna,in,India,L4 SharePoint / Power Platform Engineer,The AES Group,"Bangalore, Karnataka",,,"L4 SharePoint / Power Platform Engineer We are looking for an experienced Admin Architect with strong expertise in Microsoft technologies.  Experience: 10 Years  Work Mode: Remote (Chennai preferred)  Position : Fulltime Shift: EST (5:30 PM IST – 2:30 AM IST)  Key Skills Required: ✔ SharePoint Online (Admin & Architecture) ✔ Microsoft 365 (O365) Administration ✔ Power Platform – Power Apps, Power Automate, Power BI ✔ Governance, DLP Policies & Retention Policies ✔ ALM (Application Lifecycle Man…",https://www.adzuna.in/land/ad/5680963670?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=51784DCAC3599F79B1CEC1C9C3E7E476D5DD076C,2026-03-28T09:49:43Z,"['AI', 'power BI']",power engineer,2026-04-04T14:47:38.738040
adzuna,in,India,EV Power Electronics Design Engineer,LCM-Loop Charging Module,"Bangalore, Karnataka",,,"Position: EV Power Electronics Design Engineer Type: Full-Time Location: Bengaluru (On-site) Stipend/CTC: CTC will be determined based on relevant Skills, Experience (0-3 years) About the Company Loop Charging Module (LCM) is a pioneering EV technology startup founded by IIT Kharagpur alumni, focused on solving EV range anxiety through innovative modular charging solutions. LCM is developing a path-breaking airflow energy recovery system designed to harness wind energy from moving vehicles and …",https://www.adzuna.in/land/ad/5688079335?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=0984DCCAB2D86C27340A5C87FD74E20901E67F5A,2026-04-03T06:26:43Z,"['LV', 'RTU', 'wind energy', 'AI', 'power electronics']",power engineer,2026-04-04T14:47:38.738212
adzuna,in,India,Testing Engineer Power System Protection,Siemens,"Goa, India",,,"Testing Engineer – Power System Protection Location: Goa, In Roles and Responsiblity: Test Engineer (Protection System) will be responsible for testing of Control and Relay panels used for various voltage levels in India and Abroad for different applications. The incumbent will be responsible for different project phases like understanding client requirement , project specific documents , configuration of numerical relays , testing , and customer inspection (FAT) in factory. Support to Project …",https://www.adzuna.in/land/ad/5685309039?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=8126AD42FF01F252B8902770BCCA34FEE51E6522,2026-04-01T16:11:33Z,[],power engineer,2026-04-04T14:47:38.738388
adzuna,in,India,SENIOR POWER ELECTRONICS DESIGN ENGINEER,Azista Space,"Bangalore, Karnataka",,,"About Us: Join a team that is redefining the accessibility of space. Azista space is a transformative force in the global aerospace sector, uniquely positioned at the intersection of indigenous innovation and industrial scalability. Operating India’s first private-sector satellite mass-production facility in Ahmedabad, we have bridged the gap between complex engineering and high-volume manufacturing. As a vertically integrated leader, we provide end-to-end solutions from the precision design of…",https://www.adzuna.in/land/ad/5685321391?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=2E0FE7D19409C6B082B135690DFE924EB5C86007,2026-04-01T16:15:43Z,['power electronics'],power engineer,2026-04-04T14:47:38.738565
adzuna,in,India,Lead Hardware Engineer - Power Electronics,Ohmium,"Bangalore, Karnataka",,,"Responsibilities: Define specifications and requirements for product hardware. Conduct hardware design and firmware control reviews with a focus on high-level system integration. Monitor development and create test plans to verify electrical, environmental, and functional compliance. Perform FMEA (Failure Modes and Effects Analysis) to evaluate reliability and ensure there are no safety or liability concerns related to the product. Coordinate and track product development milestones with the pr…",https://www.adzuna.in/land/ad/5689757968?se=KmZbOTUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=6A18D9739BCDF85B2FE878798DCE70B5A7C16F38,2026-04-04T16:36:43Z,"['AI', 'power electronics']",power engineer,2026-04-04T14:47:38.738741
adzuna,in,India,Senior Engineer-Traction Power,WSP in India,"Bangalore, Karnataka",,,"Description As a Senior Engineer – Traction Power, you will lead the design, review, assurance, and delivery of AC and DC traction power systems for major rail and metro projects across India and international regions, including Australia. This role demands deep technical expertise in 25 kV AC / 750 V–1500 V DC traction networks, substation design, protection engineering, and interdisciplinary coordination. You will act as a technical authority, mentor engineering teams, and ensure project deli…",https://www.adzuna.in/land/ad/5662371060?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=0473A34FCB1926A2AA6B1858C61D89755F8309FA,2026-03-12T19:53:51Z,"['power systems', 'substation', 'AI']",power engineer,2026-04-04T14:47:42.657725
adzuna,in,India,Principal Engineer-Traction Power,WSP in India,"Bangalore, Karnataka",,,"Description As a Principal Engineer – Traction Power, you will lead the design, review, assurance, and delivery of AC and DC traction power systems for major rail and metro projects across India and international regions, including Australia. This role demands deep technical expertise in 25 kV AC / 750 V–1500 V DC traction networks, substation design, protection engineering, and interdisciplinary coordination. You will act as a technical authority, mentor engineering teams, and ensure project d…",https://www.adzuna.in/land/ad/5662371343?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=EC9468DA6E93D52F55FCE515776BE4516A3E8B2C,2026-03-12T19:54:22Z,"['power systems', 'substation', 'AI']",power engineer,2026-04-04T14:47:42.657937
adzuna,in,India,Product Engineering Manager – Power,Cyient Semiconductors,"Bangalore, Karnataka",,,"The Product Engineering Manager will lead the product engineering function for power and high‑power semiconductor devices , with a strong focus on device characterization, qualification, release‑to‑production, and yield optimization . This role requires deep expertise in power semiconductor technology and hands‑on experience managing qualification programs for high‑voltage/high‑current devices. The manager will collaborate closely with technology, design, reliability, quality, and operations te…",https://www.adzuna.in/land/ad/5673891784?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=63BA97FC31516B142B7CC9C8C80A4B82960D82B3,2026-03-21T10:36:32Z,[],power engineer,2026-04-04T14:47:42.658127
adzuna,in,India,Staff Engineer - Chipset Power,Qualcomm,"Hyderabad, Telangana",,,"Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Systems Engineering General Summary: Qualcomm is looking for an experienced Chipset Power System Engineer who is passionate in solving power challenges and develop innovative solutions for optimizing power for next generation Snapdragon automotive chipsets. The engineer is expected to lead a cross-functional engineering team to model SOC/chipset power and come up with innovative solutions to optimize hardwa…",https://www.adzuna.in/land/ad/5643878933?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=240347DD75146E514AFFE674B8C8801995A3E3ED,2026-02-25T01:12:25Z,['LV'],power engineer,2026-04-04T14:47:42.658313
adzuna,in,India,Lead -Electrical Engineering – Power Electronics Product & Systems,Larsen & Toubro,"Bangalore, Karnataka",,,"Larsen & Toubro is an Indian multinational conglomerate company headquartered in Mumbai. It was founded by Henning Holck Larsen and Soren Kristian Toubro in 1938 - two Danish engineers. The company has business interests in engineering, construction, manufacturing, technology, and financial services. It is a professionally Managed public limited company. L&T Electronics Products & Systems (EP&S) is a specialized business segment within L&T Precision Engineering and Systems , delivering custom‑e…",https://www.adzuna.in/land/ad/5666093090?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=24C0F09068F2CDF85AAB5323D9ED774C62ABBD24,2026-03-15T09:12:38Z,"['electrical engineering', 'AI', 'power electronics']",power engineer,2026-04-04T14:47:42.658501
adzuna,in,India,"Senior Engineer, Software - Power Apps",Talent500 INC,"Hyderabad, Telangana",,,"Senior Engineer, Software - Power Apps Why This Role Exists: Were building the future of digital experiences, and we need a Senior Full Stack Engineer who thrives at the intersection of creativity, problem-solving, and technology. In this role, youll design, build, and scale cloud-native systems. Youll bring ideas to life from front-end frameworks to back-end services, data stores, and cloud infrastructure. What You Will Do: Build with impact: Create full stack web solutionsfrom front end to mi…",https://www.adzuna.in/land/ad/5393758709?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=EDBD0E980BC3FBACCDD63A3804783DD2AA35B278,2025-09-11T10:01:20Z,"['LV', 'cloud']",power engineer,2026-04-04T14:47:42.658691
adzuna,in,India,IBM Power Systems (AS/400) Engineer,ADM,"Bangalore, Karnataka",,,"Title: IBM Power Systems (AS400) Engineer Organization: IT Infrastructure & Operations Location: India Hub Job Responsibilities: Design and implement innovative AS/400 engineering solutions that integrate seamlessly into larger systems and align with organizational standards Develop strategies and roadmaps in close collaboration with cross-functional architecture teams to drive continuous improvement of AS/400 platforms Collaborate with technical teams to identify, test, and deploy monitoring /…",https://www.adzuna.in/land/ad/5656948472?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=335DB172FF2BD50EFB7F100E92277BC2BB8C2A56,2026-03-07T05:24:32Z,['power systems'],power engineer,2026-04-04T14:47:42.658875
adzuna,in,India,Process Engineer – Power Plant Systems (Water & Steam Cycle),Infosys,"Bangalore, Karnataka",,,"About the Role We are seeking an experienced Process Engineer with strong mechanical and process engineering expertise in power plant systems . The role focuses on water‑steam cycle engineering , steam turbine auxiliary systems , equipment sizing , and process documentation . The ideal candidate will have hands‑on experience working across engineering design, vendor coordination, and site execution in power or energy projects. Key Responsibilities Perform process and mechanical engineering acti…",https://www.adzuna.in/land/ad/5681942149?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=31AE710432B7592E6B00A2CA562E8647E918A691,2026-03-29T09:51:51Z,[],power engineer,2026-04-04T14:47:42.659067
adzuna,in,India,Senior Engineer - Experian Power Curve Collections,Luxoft India,India,,,"Project Description: We are looking for a Power Curve Collections (PCC) Engineer with strong technical expertise in Experian PowerCurve Collections (v2.x or higher), JavaScript customization, and API integration. You will play a key role in designing, developing, and optimizing Experian's PCC solution, ensuring seamless integration with enterprise systems and delivering advanced, user-friendly collections workflows. This role requires deep hands-on experience in PCC Studio, Page Designer, Conne…",https://www.adzuna.in/land/ad/5678811224?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=FF8716DBCF842E0E636DF408E448C7066F48EEC9,2026-03-26T09:21:01Z,[],power engineer,2026-04-04T14:47:42.659252
adzuna,in,India,Low Power Digital Ckt Design Engineer,Qualcomm,"Bangalore, Karnataka",,,"Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: BTech / MTech with 4 years of relevant experience Minimum Qualifications: • Bachelor's degree in Computer Science, Electrical/Electronics Engineering, Engineering, or related field and 6 years of Hardware Engineering or related work experience. OR Master's degree in Computer Science, Electrical/Electronics Engineering, Engineering, or related field and 5 years of Hardwa…",https://www.adzuna.in/land/ad/5643878937?se=Pv-DOzUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=EE024089418402335EA5E4681B565034D1B87B9B,2026-02-25T01:12:25Z,[],power engineer,2026-04-04T14:47:42.659434
adzuna,in,India,SoC Design Verification Engineer – Low Power / UPF,Proxelera,"Bangalore, Karnataka",,,"We are hiring a Low-power SoC DV Engineer with strong expertise in UPF-based verification. This role focuses on full-chip / sub-system verification, power intent validation, and advanced debugging. Experience in full-chip SoC / sub-system verification with UPF (majority project exposure required) Proven ability to build testbenches from scratch, including scoreboard, drivers, sequencers, checkers, and agents Strong test planning skills driven by specifications and feature scenarios Hands-on exp…",https://www.adzuna.in/land/ad/5676524396?se=ZjxOPjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=B9FAA098A486E6ACCF1556624ADDB246BAD759B4,2026-03-24T08:59:27Z,[],power engineer,2026-04-04T14:47:46.622694
adzuna,in,India,IBM Power Systems (AS/400) Engineer [T500-24085],ADM,"Bangalore, Karnataka",,,"About ADM: We are one of the world’s largest nutrition companies and a global leader in human and animal nutrition. We unlock the power of nature to provide nourishing quality of life by transforming crops into ingredients and solutions for foods, beverages, supplements, livestock, aquaculture, and pets. About ADM India Hub: At ADM, we have long recognized the strength and potential of India’s talent pool, which is why we have maintained a presence in the country for more than 25 years. Buildin…",https://www.adzuna.in/land/ad/5659120572?se=ZjxOPjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=A4833CA37F9FDF5EACC0C6B6A6BF57EC4D83F48D,2026-03-09T07:44:38Z,"['power systems', 'AI']",power engineer,2026-04-04T14:47:46.622893
adzuna,in,India,Sr. Design Engineer - PPRTL / Prime Power,ACL Digital,"Hyderabad, Telangana",,,"Sr. Design Engineer - PPRTL / Prime Power Job Description: Experience in ASIC design flow and EDA tools experience such as PPRTL, PowerArtist and PrimePower or other power analysis/simulation tools Analyze design metrics and make implementation choices to optimize PPA Scripting language experience: Python, perl, shell preferred. Exposure to RTL design and verification Strong verbal and written communication skills Knowledge of the PnR tools is added advantage Power analysis using the power tool…",https://www.adzuna.in/land/ad/5161234153?se=ZjxOPjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=E6F67D7FBF13872D1D58CFECE11B3A3A47684018,2025-04-25T03:04:27Z,"['python', 'PPA']",power engineer,2026-04-04T14:47:46.623098
adzuna,in,India,Lead Hardware Engineer,Capabiliq INC,"Bangalore, Karnataka",,," We’re Hiring: Lead Embedded Hardware, Power & Safety Engineer   Location: Bengaluru (Onsite)  Experience: 8 Years Notice Period: Immediate to 30 days max.  Interested candidates can share their resume on nidhi.k@capabiliq.com or connect for more details.  About the Role We are looking for a Lead Embedded Hardware & Power Engineer to own the end-to-end electrical architecture of next-gen autonomous robots. This is a high-impact leadership role where you will define system topology, power system…",https://www.adzuna.in/land/ad/5683834907?se=ZjxOPjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=251F027FAFF102C1131B614FDA34CD56F6C74293,2026-03-31T10:14:02Z,['AI'],power engineer,2026-04-04T14:47:46.623283
adzuna,in,India,Teaching Position – Agricultural Engineering,Parul University,"Vadodara, Gujarat",,,Teaching Position – Agricultural Engineering Parul University hereby invites applications from suitably qualified and dedicated candidates for appointment to the position of Assistant Professor / Associate Professor in the Department of Agricultural Engineering. Essential Qualification: M.Tech or Ph.D. with specialization in any of the following with a B.Tech. in Agricultural Engineering Degree: Soil & Water Conservation Engineering / Soil & Water Engineering / Irrigation & Drainage Engineering…,https://www.adzuna.in/land/ad/5681943949?se=ZjxOPjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=109C4C8A22234AB6067332BC0829EFBEB5139B91,2026-03-29T09:55:48Z,"['IED', 'AI', 'IRR']",power engineer,2026-04-04T14:47:46.623476
adzuna,in,India,AMS Verification Engineer – Next-Gen Power Solutions,Texas Instruments,"Bangalore, Karnataka",,,"Who Are We and What Do We Do? The High Voltage Power (HVP) team at TI develops power solutions with hundreds of volts of withstand capability. We offer one of the world's largest portfolios, including: High-performance AC/DC and isolated DC/DC controllers. GaN-integrated power-stages and converters. Modules with a wide range of power topology options. The Opportunity: This is a new investment area for TI in India . You will be part of an exciting startup-like ecosystem, gaining the experience o…",https://www.adzuna.in/land/ad/5583485549?se=ZjxOPjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=9678E3D83709B330D951CD2BB2A3262AD7642639,2026-01-14T09:13:33Z,"['HV', 'RTU', 'AI', 'converter']",power engineer,2026-04-04T14:47:46.623663
adzuna,in,India,Recruiting Intern,Ascendion,"Vadodara, Gujarat",,,"About the job About Ascendion Ascendion is a leader in AI-powered software engineering, helping businesses innovate faster, smarter, and with greater impact. We partner with Global 2000 clients across North America, UK, Europe, and APAC to solve complex challenges in data, experience design, software product engineering, and workforce transformation. Powered by expert engineers, thousands of AI agents, and our Engineering to the Power of AI™ (EngineeringAI) method, we deliver measurable outcome…",https://www.adzuna.in/land/ad/5680321226?se=ZjxOPjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=7621B5FC96CB0F770A815E1B22D46E13A919F2F2,2026-03-27T17:49:18Z,"['LV', 'AI']",power engineer,2026-04-04T14:47:46.623845
adzuna,in,India,Lead Electrical Design Engineer (BESS – Utility & Industrial),Larsen & Toubro,"Bangalore, Karnataka",,,"Job Description Lead Electrical Design Engineer (BESS – Utility & Industrial) Role Summary The BESS Electrical Design Engineer is responsible for the design, analysis, and validation of electrical systems for utility-scale and industrial battery energy storage solutions. The role includes designing HV/LV electrical architecture, protection schemes, cable routing, battery rack wiring, earthing/grounding, and grid interconnection while ensuring compliance with global standards and safe, reliable …",https://www.adzuna.in/land/ad/5680962644?se=ZjxOPjUw8RGyzcm9L2Uavw&utm_medium=api&utm_source=1fc61054&v=4F60AAC3B86FBEB50623CFD9FF7C5EE6AF72D37C,2026-03-28T09:48:16Z,"['HV', 'LV', 'earthing', 'grid', 'BESS', 'energy storage']",power engineer,2026-04-04T14:47:46.624040
adzuna,in,India,Silicon Power Engineer,NVIDIA,"Bangalore, Karnataka",,,"NVIDIA is seeking a highly motivated, experienced Hardware Engineer to join our dynamic and fast-paced Silicon Solutions Group! Artificial intelligence is changing the world significantly starting with the technologies used in our day to day lives, cars we drive, autonomous machines in agriculture farms & factories, smart cities and science & technology development activities. GPUs are providing spectacular speed ups to scientific and medical research, enabling the advancement of humanity like …",https://www.adzuna.in/details/5628241735?utm_medium=api&utm_source=1fc61054,2026-02-14T01:16:32Z,"['artificial intelligence', 'AMI']",power engineer,2026-04-04T14:47:46.624231
adzuna,in,India,Electrical Maintenance & Reliability Engineer,QuEST Global,"Bangalore, Karnataka",,,DIRECT Applicants - Please Submit CV to Email : smaranika.mohanty@quest-global.com;sunil.chandran@quest-global.com Experience : 4 -12 Years Lead Electrical Engineer/ Electrical Engineer - Power System Studies Lead Electrical Engineer/ Electrical Engineer - Maintenance & Reliability Must Have Skills Power System Modelling Power system Analysis (Must Have) Power system Analysis specific to Arc flash studies Function Testing of all the Electrical Equipment Transformers Motors Oil & Gas Petrochemic…,https://www.adzuna.in/land/ad/5688079322?se=fPrSPzUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=386FFD4BC05DE162FC7781DA00FA882AB09347C3,2026-04-03T06:26:43Z,"['transformer', 'AI']",electrical engineer power systems,2026-04-04T14:47:49.286430
adzuna,in,India,Substation Design Lead,SrinSoft Inc,India,,,"Position: Substation Design Lead Company Website: www.srinsofttech.com ; https://www.srinsoft.engineering/ ; https://www.heliosz.ai Education: Education: Bachelor’s degree in Electrical Engineering (Power Systems focus preferred). Skill: Experience: 6 years in substation secondary design (P&C). Software Proficiency: * Expertise in AutoCAD, Bentley Substation, or EPLAN. Familiarity with relay configuration software (e.g., AcSELerator, DIGSI, PCM600). Knowledge of ETAP or CAPE for protection coor…",https://www.adzuna.in/land/ad/5679364367?se=fPrSPzUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=D451886536EA09B175D316C6A54112A4C95EA1BD,2026-03-26T23:36:35Z,"['power systems', 'electrical engineering', 'substation', 'ETAP', 'AI', 'AMI']",electrical engineer power systems,2026-04-04T14:47:49.286795
adzuna,in,India,Battery Energy Storage System - Design Engineering,Aditya Birla Renewables Limited,"Mumbai, Maharashtra",,,"The BESS Engineering team member will be responsible for the technical design, engineering, and integration of Battery Energy Storage Systems (BESS) across the company’s renewable energy portfolio. This role will drive technical due diligence, system architecture, vendor evaluation, detailed design, and support project execution from concept to commissioning, ensuring safe, reliable, and cost-effective deployment of BESS projects. Roles And Responsibilities Technical Expertise Work on engineeri…",https://www.adzuna.in/land/ad/5677690678?se=fPrSPzUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=5939AAB864EB2B4D923A6C037EB776BA2F30E5E5,2026-03-25T09:13:02Z,"['BESS', 'energy storage', 'AI', 'due diligence']",electrical engineer power systems,2026-04-04T14:47:49.286975
adzuna,in,India,Chief Operating Officer,TIE-UPS Manpower Consultants,"Chennai, Tamil Nadu",,,"TIE-UPS is hiring for- Leading Indian MNC - engaged in EPC Projects, Hi-Tech Manufacturing and Services. Operates in over 50 countries worldwide. Leaders in technology and Design. Excellent paymaster . POSITIONChief Operating Officer – Renewable Energy Reports To : CEO / VP & BU Head Department : DES Common Work Location : Chennai Regional Coverage : India & Middle East JobType : Regular, Full-time Industry : Power / Energy / Electric Utilities / Utilities / T&D / Renewables / Digital Energy Te…",https://www.adzuna.in/land/ad/5678810628?se=fPrSPzUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=3B9051C3C4F1F873D00B1DF17BFC9004FF3959E0,2026-03-26T09:19:47Z,"['AI', 'EPC']",electrical engineer power systems,2026-04-04T14:47:49.287145
adzuna,in,India,Electrical Engineer,Allianze Infosoft,"Ernakulam, Kerala",,,"Responsibilities - Preparing error-free schematics, layouts, manufacturing data sheets, and BOMs as per instructions. Ensure on-time delivery of accurate and high-quality engineering project, including drawings, battery arrangements, and Electrical assemblies. Maintain live BOMs to support accurate job costing and purchasing. Adhere to the EDR and project schedules, addressing any delays, and standardize schematics for new products. Act as the first point of contact for clients, ensuring soluti…",https://www.adzuna.in/land/ad/5677690090?se=fPrSPzUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=4DBF87D71ECBF2C2FA633967D8E8382049B1BF0B,2026-03-25T09:12:06Z,['AI'],electrical engineer power systems,2026-04-04T14:47:49.287315
adzuna,in,India,Electrical Design Engineer (Solar PV),GreenOps,"Ahmedabad, Gujarat",,,"About the job Experience Experience of 2-5 years in designing ground mount projects of any size. Experience in AutoCAD or Excel for preparation of drawings and documents. Responsibilities Assist in the design and development of electrical engineering projects related to solar PV systems, including PV array layout, electrical single-line diagrams, equipment and system sizing. Support the preparation of design documents, such as drawings, specifications, and reports, in accordance with relevant c…",https://www.adzuna.in/land/ad/5676525148?se=fPrSPzUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=6BBB898A84E5CB53467B09C4CB26A2B62D0E8606,2026-03-24T09:03:58Z,"['electrical engineering', 'solar PV']",electrical engineer power systems,2026-04-04T14:47:49.287499
adzuna,in,India,Energy Storage Engineer,Illumine-i,"Chennai, Tamil Nadu",,,"The Big Picture The Lead Design Engineer – BESS will spearhead and establish our Battery Energy Storage Systems (BESS) division and play a strategic role in defining technical frameworks, guiding project execution, and nurturing a high-performing team of engineers. This position is ideal for professionals with strong experience in renewable energy project delivery in the US market , including a sound understanding of local standards and grid connection frameworks. What you can expect as Lead De…",https://www.adzuna.in/land/ad/5672738550?se=fPrSPzUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=8BF30EAAD2DED58F90C9CAAACA9A19FBF839DAE9,2026-03-20T09:41:07Z,"['RTU', 'grid', 'BESS', 'energy storage']",electrical engineer power systems,2026-04-04T14:47:49.287668
adzuna,in,India,Electrical Engineer,Sannidhi Laser Solutions Pvt. Ltd.,"Bangalore, Karnataka",,,"Company Description Sannidhi Laser Solutions Pvt. Ltd. is a leading provider of advanced laser-based solutions designed for modern industrial applications. Known for our commitment to quality, precision, and innovation, we offer cutting-edge laser marking, cutting, welding, and customized systems to meet unique manufacturing needs. Our expertise spans fiber and UV laser marking, high-precision cutting, and seamless welding technologies, with a focus on empowering manufacturers across diverse in…",https://www.adzuna.in/land/ad/5659120689?se=fPrSPzUw8RGPENaAeRtO7Q&utm_medium=api&utm_source=1fc61054&v=AAEF15167F37EBDED8BF943AF4177242BFBAB2B1,2026-03-09T07:44:51Z,[],electrical engineer power systems,2026-04-04T14:47:49.287834
adzuna,in,India,Senior Electrical Engineer – Power & Auxiliary Systems,AECOM Singapore Pte Ltd,"Gurgaon, Haryana",,,"Key Responsibilities: Design and review HV/LV electrical systems for hydro plants (11kV to 400kV) Specify and coordinate transformers, switchgear, busbars, and cable systems Assess generator excitation and earthing arrangements Conduct load flow, short circuit, and protection coordination studies Interface with mechanical and control teams for integrated design delivery Support testing, commissioning, and energisation processes Qualifications Bachelor's degree in Electrical Engineering (Master'…",https://www.adzuna.in/details/5618203781?utm_medium=api&utm_source=1fc61054,2026-02-07T06:05:00Z,"['electrical engineering', 'transformer', 'switchgear', 'load flow', 'short circuit', 'HV', 'LV', '11kV', '400kV', 'busbar', 'earthing']",electrical engineer power systems,2026-04-04T14:47:49.288006
